user_id,item_id,score,group_id,fairness_id,get_group,groupindex,group_size,common_knowledge
144,9153,0,1,2,[ 127  144  593  718 1018 1057 1117 1130 1615 2099],1,10,"[6, 7, 11, 12, 23, 24, 27, 28, 30, 31, 33, 34, 35, 36, 38, 42, 43, 45, 46, 47, 49, 50, 52, 53, 54, 55, 56, 57, 58, 59, 60, 61, 64, 80, 81, 82, 83, 87, 89, 90, 92, 93, 95, 97, 98, 99, 100, 104, 105, 107, 120]"
718,11961,0,1,4,[ 127  144  593  718 1018 1057 1117 1130 1615 2099],1,10,"[6, 7, 11, 12, 23, 24, 27, 28, 30, 31, 33, 34, 35, 36, 38, 42, 43, 45, 46, 47, 49, 50, 52, 53, 54, 55, 56, 57, 58, 59, 60, 61, 64, 80, 81, 82, 83, 87, 89, 90, 92, 93, 95, 97, 98, 99, 100, 104, 105, 107, 120]"
127,8912,1,1,1,[ 127  144  593  718 1018 1057 1117 1130 1615 2099],1,10,"[6, 7, 11, 12, 23, 24, 27, 28, 30, 31, 33, 34, 35, 36, 38, 42, 43, 45, 46, 47, 49, 50, 52, 53, 54, 55, 56, 57, 58, 59, 60, 61, 64, 80, 81, 82, 83, 87, 89, 90, 92, 93, 95, 97, 98, 99, 100, 104, 105, 107, 120]"
144,13197,1,1,2,[ 127  144  593  718 1018 1057 1117 1130 1615 2099],1,10,"[6, 7, 11, 12, 23, 24, 27, 28, 30, 31, 33, 34, 35, 36, 38, 42, 43, 45, 46, 47, 49, 50, 52, 53, 54, 55, 56, 57, 58, 59, 60, 61, 64, 80, 81, 82, 83, 87, 89, 90, 92, 93, 95, 97, 98, 99, 100, 104, 105, 107, 120]"
144,14803,1,1,2,[ 127  144  593  718 1018 1057 1117 1130 1615 2099],1,10,"[6, 7, 11, 12, 23, 24, 27, 28, 30, 31, 33, 34, 35, 36, 38, 42, 43, 45, 46, 47, 49, 50, 52, 53, 54, 55, 56, 57, 58, 59, 60, 61, 64, 80, 81, 82, 83, 87, 89, 90, 92, 93, 95, 97, 98, 99, 100, 104, 105, 107, 120]"
144,15443,1,1,2,[ 127  144  593  718 1018 1057 1117 1130 1615 2099],1,10,"[6, 7, 11, 12, 23, 24, 27, 28, 30, 31, 33, 34, 35, 36, 38, 42, 43, 45, 46, 47, 49, 50, 52, 53, 54, 55, 56, 57, 58, 59, 60, 61, 64, 80, 81, 82, 83, 87, 89, 90, 92, 93, 95, 97, 98, 99, 100, 104, 105, 107, 120]"
1018,12960,1,1,5,[ 127  144  593  718 1018 1057 1117 1130 1615 2099],1,10,"[6, 7, 11, 12, 23, 24, 27, 28, 30, 31, 33, 34, 35, 36, 38, 42, 43, 45, 46, 47, 49, 50, 52, 53, 54, 55, 56, 57, 58, 59, 60, 61, 64, 80, 81, 82, 83, 87, 89, 90, 92, 93, 95, 97, 98, 99, 100, 104, 105, 107, 120]"
127,12174,0,1,1,[ 127  144  593  718 1018 1057 1117 1130 1615 2099],1,10,"[6, 7, 11, 12, 23, 24, 27, 28, 30, 31, 33, 34, 35, 36, 38, 42, 43, 45, 46, 47, 49, 50, 52, 53, 54, 55, 56, 57, 58, 59, 60, 61, 64, 80, 81, 82, 83, 87, 89, 90, 92, 93, 95, 97, 98, 99, 100, 104, 105, 107, 120]"
593,6687,1,1,3,[ 127  144  593  718 1018 1057 1117 1130 1615 2099],1,10,"[6, 7, 11, 12, 23, 24, 27, 28, 30, 31, 33, 34, 35, 36, 38, 42, 43, 45, 46, 47, 49, 50, 52, 53, 54, 55, 56, 57, 58, 59, 60, 61, 64, 80, 81, 82, 83, 87, 89, 90, 92, 93, 95, 97, 98, 99, 100, 104, 105, 107, 120]"
1018,1640,1,1,5,[ 127  144  593  718 1018 1057 1117 1130 1615 2099],1,10,"[6, 7, 11, 12, 23, 24, 27, 28, 30, 31, 33, 34, 35, 36, 38, 42, 43, 45, 46, 47, 49, 50, 52, 53, 54, 55, 56, 57, 58, 59, 60, 61, 64, 80, 81, 82, 83, 87, 89, 90, 92, 93, 95, 97, 98, 99, 100, 104, 105, 107, 120]"
1018,14371,1,1,5,[ 127  144  593  718 1018 1057 1117 1130 1615 2099],1,10,"[6, 7, 11, 12, 23, 24, 27, 28, 30, 31, 33, 34, 35, 36, 38, 42, 43, 45, 46, 47, 49, 50, 52, 53, 54, 55, 56, 57, 58, 59, 60, 61, 64, 80, 81, 82, 83, 87, 89, 90, 92, 93, 95, 97, 98, 99, 100, 104, 105, 107, 120]"
593,5447,1,1,3,[ 127  144  593  718 1018 1057 1117 1130 1615 2099],1,10,"[6, 7, 11, 12, 23, 24, 27, 28, 30, 31, 33, 34, 35, 36, 38, 42, 43, 45, 46, 47, 49, 50, 52, 53, 54, 55, 56, 57, 58, 59, 60, 61, 64, 80, 81, 82, 83, 87, 89, 90, 92, 93, 95, 97, 98, 99, 100, 104, 105, 107, 120]"
1018,8317,1,1,5,[ 127  144  593  718 1018 1057 1117 1130 1615 2099],1,10,"[6, 7, 11, 12, 23, 24, 27, 28, 30, 31, 33, 34, 35, 36, 38, 42, 43, 45, 46, 47, 49, 50, 52, 53, 54, 55, 56, 57, 58, 59, 60, 61, 64, 80, 81, 82, 83, 87, 89, 90, 92, 93, 95, 97, 98, 99, 100, 104, 105, 107, 120]"
144,13828,0,1,2,[ 127  144  593  718 1018 1057 1117 1130 1615 2099],1,10,"[6, 7, 11, 12, 23, 24, 27, 28, 30, 31, 33, 34, 35, 36, 38, 42, 43, 45, 46, 47, 49, 50, 52, 53, 54, 55, 56, 57, 58, 59, 60, 61, 64, 80, 81, 82, 83, 87, 89, 90, 92, 93, 95, 97, 98, 99, 100, 104, 105, 107, 120]"
144,9695,0,1,2,[ 127  144  593  718 1018 1057 1117 1130 1615 2099],1,10,"[6, 7, 11, 12, 23, 24, 27, 28, 30, 31, 33, 34, 35, 36, 38, 42, 43, 45, 46, 47, 49, 50, 52, 53, 54, 55, 56, 57, 58, 59, 60, 61, 64, 80, 81, 82, 83, 87, 89, 90, 92, 93, 95, 97, 98, 99, 100, 104, 105, 107, 120]"
127,13726,1,1,1,[ 127  144  593  718 1018 1057 1117 1130 1615 2099],1,10,"[6, 7, 11, 12, 23, 24, 27, 28, 30, 31, 33, 34, 35, 36, 38, 42, 43, 45, 46, 47, 49, 50, 52, 53, 54, 55, 56, 57, 58, 59, 60, 61, 64, 80, 81, 82, 83, 87, 89, 90, 92, 93, 95, 97, 98, 99, 100, 104, 105, 107, 120]"
718,10165,1,1,4,[ 127  144  593  718 1018 1057 1117 1130 1615 2099],1,10,"[6, 7, 11, 12, 23, 24, 27, 28, 30, 31, 33, 34, 35, 36, 38, 42, 43, 45, 46, 47, 49, 50, 52, 53, 54, 55, 56, 57, 58, 59, 60, 61, 64, 80, 81, 82, 83, 87, 89, 90, 92, 93, 95, 97, 98, 99, 100, 104, 105, 107, 120]"
127,12916,1,1,1,[ 127  144  593  718 1018 1057 1117 1130 1615 2099],1,10,"[6, 7, 11, 12, 23, 24, 27, 28, 30, 31, 33, 34, 35, 36, 38, 42, 43, 45, 46, 47, 49, 50, 52, 53, 54, 55, 56, 57, 58, 59, 60, 61, 64, 80, 81, 82, 83, 87, 89, 90, 92, 93, 95, 97, 98, 99, 100, 104, 105, 107, 120]"
144,15422,1,1,2,[ 127  144  593  718 1018 1057 1117 1130 1615 2099],1,10,"[6, 7, 11, 12, 23, 24, 27, 28, 30, 31, 33, 34, 35, 36, 38, 42, 43, 45, 46, 47, 49, 50, 52, 53, 54, 55, 56, 57, 58, 59, 60, 61, 64, 80, 81, 82, 83, 87, 89, 90, 92, 93, 95, 97, 98, 99, 100, 104, 105, 107, 120]"
2099,8788,1,1,10,[ 127  144  593  718 1018 1057 1117 1130 1615 2099],1,10,"[6, 7, 11, 12, 23, 24, 27, 28, 30, 31, 33, 34, 35, 36, 38, 42, 43, 45, 46, 47, 49, 50, 52, 53, 54, 55, 56, 57, 58, 59, 60, 61, 64, 80, 81, 82, 83, 87, 89, 90, 92, 93, 95, 97, 98, 99, 100, 104, 105, 107, 120]"
144,15268,1,1,2,[ 127  144  593  718 1018 1057 1117 1130 1615 2099],1,10,"[6, 7, 11, 12, 23, 24, 27, 28, 30, 31, 33, 34, 35, 36, 38, 42, 43, 45, 46, 47, 49, 50, 52, 53, 54, 55, 56, 57, 58, 59, 60, 61, 64, 80, 81, 82, 83, 87, 89, 90, 92, 93, 95, 97, 98, 99, 100, 104, 105, 107, 120]"
1130,7049,1,1,8,[ 127  144  593  718 1018 1057 1117 1130 1615 2099],1,10,"[6, 7, 11, 12, 23, 24, 27, 28, 30, 31, 33, 34, 35, 36, 38, 42, 43, 45, 46, 47, 49, 50, 52, 53, 54, 55, 56, 57, 58, 59, 60, 61, 64, 80, 81, 82, 83, 87, 89, 90, 92, 93, 95, 97, 98, 99, 100, 104, 105, 107, 120]"
1057,2064,1,1,6,[ 127  144  593  718 1018 1057 1117 1130 1615 2099],1,10,"[6, 7, 11, 12, 23, 24, 27, 28, 30, 31, 33, 34, 35, 36, 38, 42, 43, 45, 46, 47, 49, 50, 52, 53, 54, 55, 56, 57, 58, 59, 60, 61, 64, 80, 81, 82, 83, 87, 89, 90, 92, 93, 95, 97, 98, 99, 100, 104, 105, 107, 120]"
1018,3597,0,1,5,[ 127  144  593  718 1018 1057 1117 1130 1615 2099],1,10,"[6, 7, 11, 12, 23, 24, 27, 28, 30, 31, 33, 34, 35, 36, 38, 42, 43, 45, 46, 47, 49, 50, 52, 53, 54, 55, 56, 57, 58, 59, 60, 61, 64, 80, 81, 82, 83, 87, 89, 90, 92, 93, 95, 97, 98, 99, 100, 104, 105, 107, 120]"
1018,15084,1,1,5,[ 127  144  593  718 1018 1057 1117 1130 1615 2099],1,10,"[6, 7, 11, 12, 23, 24, 27, 28, 30, 31, 33, 34, 35, 36, 38, 42, 43, 45, 46, 47, 49, 50, 52, 53, 54, 55, 56, 57, 58, 59, 60, 61, 64, 80, 81, 82, 83, 87, 89, 90, 92, 93, 95, 97, 98, 99, 100, 104, 105, 107, 120]"
127,12929,1,1,1,[ 127  144  593  718 1018 1057 1117 1130 1615 2099],1,10,"[6, 7, 11, 12, 23, 24, 27, 28, 30, 31, 33, 34, 35, 36, 38, 42, 43, 45, 46, 47, 49, 50, 52, 53, 54, 55, 56, 57, 58, 59, 60, 61, 64, 80, 81, 82, 83, 87, 89, 90, 92, 93, 95, 97, 98, 99, 100, 104, 105, 107, 120]"
718,8862,1,1,4,[ 127  144  593  718 1018 1057 1117 1130 1615 2099],1,10,"[6, 7, 11, 12, 23, 24, 27, 28, 30, 31, 33, 34, 35, 36, 38, 42, 43, 45, 46, 47, 49, 50, 52, 53, 54, 55, 56, 57, 58, 59, 60, 61, 64, 80, 81, 82, 83, 87, 89, 90, 92, 93, 95, 97, 98, 99, 100, 104, 105, 107, 120]"
127,1785,1,1,1,[ 127  144  593  718 1018 1057 1117 1130 1615 2099],1,10,"[6, 7, 11, 12, 23, 24, 27, 28, 30, 31, 33, 34, 35, 36, 38, 42, 43, 45, 46, 47, 49, 50, 52, 53, 54, 55, 56, 57, 58, 59, 60, 61, 64, 80, 81, 82, 83, 87, 89, 90, 92, 93, 95, 97, 98, 99, 100, 104, 105, 107, 120]"
2099,8349,0,1,10,[ 127  144  593  718 1018 1057 1117 1130 1615 2099],1,10,"[6, 7, 11, 12, 23, 24, 27, 28, 30, 31, 33, 34, 35, 36, 38, 42, 43, 45, 46, 47, 49, 50, 52, 53, 54, 55, 56, 57, 58, 59, 60, 61, 64, 80, 81, 82, 83, 87, 89, 90, 92, 93, 95, 97, 98, 99, 100, 104, 105, 107, 120]"
127,1120,1,1,1,[ 127  144  593  718 1018 1057 1117 1130 1615 2099],1,10,"[6, 7, 11, 12, 23, 24, 27, 28, 30, 31, 33, 34, 35, 36, 38, 42, 43, 45, 46, 47, 49, 50, 52, 53, 54, 55, 56, 57, 58, 59, 60, 61, 64, 80, 81, 82, 83, 87, 89, 90, 92, 93, 95, 97, 98, 99, 100, 104, 105, 107, 120]"
1615,12160,1,1,9,[ 127  144  593  718 1018 1057 1117 1130 1615 2099],1,10,"[6, 7, 11, 12, 23, 24, 27, 28, 30, 31, 33, 34, 35, 36, 38, 42, 43, 45, 46, 47, 49, 50, 52, 53, 54, 55, 56, 57, 58, 59, 60, 61, 64, 80, 81, 82, 83, 87, 89, 90, 92, 93, 95, 97, 98, 99, 100, 104, 105, 107, 120]"
144,8430,0,1,2,[ 127  144  593  718 1018 1057 1117 1130 1615 2099],1,10,"[6, 7, 11, 12, 23, 24, 27, 28, 30, 31, 33, 34, 35, 36, 38, 42, 43, 45, 46, 47, 49, 50, 52, 53, 54, 55, 56, 57, 58, 59, 60, 61, 64, 80, 81, 82, 83, 87, 89, 90, 92, 93, 95, 97, 98, 99, 100, 104, 105, 107, 120]"
127,3914,1,1,1,[ 127  144  593  718 1018 1057 1117 1130 1615 2099],1,10,"[6, 7, 11, 12, 23, 24, 27, 28, 30, 31, 33, 34, 35, 36, 38, 42, 43, 45, 46, 47, 49, 50, 52, 53, 54, 55, 56, 57, 58, 59, 60, 61, 64, 80, 81, 82, 83, 87, 89, 90, 92, 93, 95, 97, 98, 99, 100, 104, 105, 107, 120]"
1615,6315,1,1,9,[ 127  144  593  718 1018 1057 1117 1130 1615 2099],1,10,"[6, 7, 11, 12, 23, 24, 27, 28, 30, 31, 33, 34, 35, 36, 38, 42, 43, 45, 46, 47, 49, 50, 52, 53, 54, 55, 56, 57, 58, 59, 60, 61, 64, 80, 81, 82, 83, 87, 89, 90, 92, 93, 95, 97, 98, 99, 100, 104, 105, 107, 120]"
1117,6027,1,1,7,[ 127  144  593  718 1018 1057 1117 1130 1615 2099],1,10,"[6, 7, 11, 12, 23, 24, 27, 28, 30, 31, 33, 34, 35, 36, 38, 42, 43, 45, 46, 47, 49, 50, 52, 53, 54, 55, 56, 57, 58, 59, 60, 61, 64, 80, 81, 82, 83, 87, 89, 90, 92, 93, 95, 97, 98, 99, 100, 104, 105, 107, 120]"
2099,15269,1,1,10,[ 127  144  593  718 1018 1057 1117 1130 1615 2099],1,10,"[6, 7, 11, 12, 23, 24, 27, 28, 30, 31, 33, 34, 35, 36, 38, 42, 43, 45, 46, 47, 49, 50, 52, 53, 54, 55, 56, 57, 58, 59, 60, 61, 64, 80, 81, 82, 83, 87, 89, 90, 92, 93, 95, 97, 98, 99, 100, 104, 105, 107, 120]"
1130,6529,0,1,8,[ 127  144  593  718 1018 1057 1117 1130 1615 2099],1,10,"[6, 7, 11, 12, 23, 24, 27, 28, 30, 31, 33, 34, 35, 36, 38, 42, 43, 45, 46, 47, 49, 50, 52, 53, 54, 55, 56, 57, 58, 59, 60, 61, 64, 80, 81, 82, 83, 87, 89, 90, 92, 93, 95, 97, 98, 99, 100, 104, 105, 107, 120]"
144,11335,1,1,2,[ 127  144  593  718 1018 1057 1117 1130 1615 2099],1,10,"[6, 7, 11, 12, 23, 24, 27, 28, 30, 31, 33, 34, 35, 36, 38, 42, 43, 45, 46, 47, 49, 50, 52, 53, 54, 55, 56, 57, 58, 59, 60, 61, 64, 80, 81, 82, 83, 87, 89, 90, 92, 93, 95, 97, 98, 99, 100, 104, 105, 107, 120]"
144,14678,1,1,2,[ 127  144  593  718 1018 1057 1117 1130 1615 2099],1,10,"[6, 7, 11, 12, 23, 24, 27, 28, 30, 31, 33, 34, 35, 36, 38, 42, 43, 45, 46, 47, 49, 50, 52, 53, 54, 55, 56, 57, 58, 59, 60, 61, 64, 80, 81, 82, 83, 87, 89, 90, 92, 93, 95, 97, 98, 99, 100, 104, 105, 107, 120]"
1057,9858,0,1,6,[ 127  144  593  718 1018 1057 1117 1130 1615 2099],1,10,"[6, 7, 11, 12, 23, 24, 27, 28, 30, 31, 33, 34, 35, 36, 38, 42, 43, 45, 46, 47, 49, 50, 52, 53, 54, 55, 56, 57, 58, 59, 60, 61, 64, 80, 81, 82, 83, 87, 89, 90, 92, 93, 95, 97, 98, 99, 100, 104, 105, 107, 120]"
1018,5457,1,1,5,[ 127  144  593  718 1018 1057 1117 1130 1615 2099],1,10,"[6, 7, 11, 12, 23, 24, 27, 28, 30, 31, 33, 34, 35, 36, 38, 42, 43, 45, 46, 47, 49, 50, 52, 53, 54, 55, 56, 57, 58, 59, 60, 61, 64, 80, 81, 82, 83, 87, 89, 90, 92, 93, 95, 97, 98, 99, 100, 104, 105, 107, 120]"
1615,2953,1,1,9,[ 127  144  593  718 1018 1057 1117 1130 1615 2099],1,10,"[6, 7, 11, 12, 23, 24, 27, 28, 30, 31, 33, 34, 35, 36, 38, 42, 43, 45, 46, 47, 49, 50, 52, 53, 54, 55, 56, 57, 58, 59, 60, 61, 64, 80, 81, 82, 83, 87, 89, 90, 92, 93, 95, 97, 98, 99, 100, 104, 105, 107, 120]"
1615,6140,1,1,9,[ 127  144  593  718 1018 1057 1117 1130 1615 2099],1,10,"[6, 7, 11, 12, 23, 24, 27, 28, 30, 31, 33, 34, 35, 36, 38, 42, 43, 45, 46, 47, 49, 50, 52, 53, 54, 55, 56, 57, 58, 59, 60, 61, 64, 80, 81, 82, 83, 87, 89, 90, 92, 93, 95, 97, 98, 99, 100, 104, 105, 107, 120]"
718,10406,1,1,4,[ 127  144  593  718 1018 1057 1117 1130 1615 2099],1,10,"[6, 7, 11, 12, 23, 24, 27, 28, 30, 31, 33, 34, 35, 36, 38, 42, 43, 45, 46, 47, 49, 50, 52, 53, 54, 55, 56, 57, 58, 59, 60, 61, 64, 80, 81, 82, 83, 87, 89, 90, 92, 93, 95, 97, 98, 99, 100, 104, 105, 107, 120]"
1117,5569,1,1,7,[ 127  144  593  718 1018 1057 1117 1130 1615 2099],1,10,"[6, 7, 11, 12, 23, 24, 27, 28, 30, 31, 33, 34, 35, 36, 38, 42, 43, 45, 46, 47, 49, 50, 52, 53, 54, 55, 56, 57, 58, 59, 60, 61, 64, 80, 81, 82, 83, 87, 89, 90, 92, 93, 95, 97, 98, 99, 100, 104, 105, 107, 120]"
1117,12540,1,1,7,[ 127  144  593  718 1018 1057 1117 1130 1615 2099],1,10,"[6, 7, 11, 12, 23, 24, 27, 28, 30, 31, 33, 34, 35, 36, 38, 42, 43, 45, 46, 47, 49, 50, 52, 53, 54, 55, 56, 57, 58, 59, 60, 61, 64, 80, 81, 82, 83, 87, 89, 90, 92, 93, 95, 97, 98, 99, 100, 104, 105, 107, 120]"
718,12052,0,1,4,[ 127  144  593  718 1018 1057 1117 1130 1615 2099],1,10,"[6, 7, 11, 12, 23, 24, 27, 28, 30, 31, 33, 34, 35, 36, 38, 42, 43, 45, 46, 47, 49, 50, 52, 53, 54, 55, 56, 57, 58, 59, 60, 61, 64, 80, 81, 82, 83, 87, 89, 90, 92, 93, 95, 97, 98, 99, 100, 104, 105, 107, 120]"
127,15821,1,1,1,[ 127  144  593  718 1018 1057 1117 1130 1615 2099],1,10,"[6, 7, 11, 12, 23, 24, 27, 28, 30, 31, 33, 34, 35, 36, 38, 42, 43, 45, 46, 47, 49, 50, 52, 53, 54, 55, 56, 57, 58, 59, 60, 61, 64, 80, 81, 82, 83, 87, 89, 90, 92, 93, 95, 97, 98, 99, 100, 104, 105, 107, 120]"
1615,12977,1,1,9,[ 127  144  593  718 1018 1057 1117 1130 1615 2099],1,10,"[6, 7, 11, 12, 23, 24, 27, 28, 30, 31, 33, 34, 35, 36, 38, 42, 43, 45, 46, 47, 49, 50, 52, 53, 54, 55, 56, 57, 58, 59, 60, 61, 64, 80, 81, 82, 83, 87, 89, 90, 92, 93, 95, 97, 98, 99, 100, 104, 105, 107, 120]"
1057,10064,0,1,6,[ 127  144  593  718 1018 1057 1117 1130 1615 2099],1,10,"[6, 7, 11, 12, 23, 24, 27, 28, 30, 31, 33, 34, 35, 36, 38, 42, 43, 45, 46, 47, 49, 50, 52, 53, 54, 55, 56, 57, 58, 59, 60, 61, 64, 80, 81, 82, 83, 87, 89, 90, 92, 93, 95, 97, 98, 99, 100, 104, 105, 107, 120]"
718,5444,1,1,4,[ 127  144  593  718 1018 1057 1117 1130 1615 2099],1,10,"[6, 7, 11, 12, 23, 24, 27, 28, 30, 31, 33, 34, 35, 36, 38, 42, 43, 45, 46, 47, 49, 50, 52, 53, 54, 55, 56, 57, 58, 59, 60, 61, 64, 80, 81, 82, 83, 87, 89, 90, 92, 93, 95, 97, 98, 99, 100, 104, 105, 107, 120]"
1130,10216,1,1,8,[ 127  144  593  718 1018 1057 1117 1130 1615 2099],1,10,"[6, 7, 11, 12, 23, 24, 27, 28, 30, 31, 33, 34, 35, 36, 38, 42, 43, 45, 46, 47, 49, 50, 52, 53, 54, 55, 56, 57, 58, 59, 60, 61, 64, 80, 81, 82, 83, 87, 89, 90, 92, 93, 95, 97, 98, 99, 100, 104, 105, 107, 120]"
2099,5186,1,1,10,[ 127  144  593  718 1018 1057 1117 1130 1615 2099],1,10,"[6, 7, 11, 12, 23, 24, 27, 28, 30, 31, 33, 34, 35, 36, 38, 42, 43, 45, 46, 47, 49, 50, 52, 53, 54, 55, 56, 57, 58, 59, 60, 61, 64, 80, 81, 82, 83, 87, 89, 90, 92, 93, 95, 97, 98, 99, 100, 104, 105, 107, 120]"
144,8828,1,1,2,[ 127  144  593  718 1018 1057 1117 1130 1615 2099],1,10,"[6, 7, 11, 12, 23, 24, 27, 28, 30, 31, 33, 34, 35, 36, 38, 42, 43, 45, 46, 47, 49, 50, 52, 53, 54, 55, 56, 57, 58, 59, 60, 61, 64, 80, 81, 82, 83, 87, 89, 90, 92, 93, 95, 97, 98, 99, 100, 104, 105, 107, 120]"
127,14291,1,1,1,[ 127  144  593  718 1018 1057 1117 1130 1615 2099],1,10,"[6, 7, 11, 12, 23, 24, 27, 28, 30, 31, 33, 34, 35, 36, 38, 42, 43, 45, 46, 47, 49, 50, 52, 53, 54, 55, 56, 57, 58, 59, 60, 61, 64, 80, 81, 82, 83, 87, 89, 90, 92, 93, 95, 97, 98, 99, 100, 104, 105, 107, 120]"
127,3899,1,1,1,[ 127  144  593  718 1018 1057 1117 1130 1615 2099],1,10,"[6, 7, 11, 12, 23, 24, 27, 28, 30, 31, 33, 34, 35, 36, 38, 42, 43, 45, 46, 47, 49, 50, 52, 53, 54, 55, 56, 57, 58, 59, 60, 61, 64, 80, 81, 82, 83, 87, 89, 90, 92, 93, 95, 97, 98, 99, 100, 104, 105, 107, 120]"
144,1175,1,1,2,[ 127  144  593  718 1018 1057 1117 1130 1615 2099],1,10,"[6, 7, 11, 12, 23, 24, 27, 28, 30, 31, 33, 34, 35, 36, 38, 42, 43, 45, 46, 47, 49, 50, 52, 53, 54, 55, 56, 57, 58, 59, 60, 61, 64, 80, 81, 82, 83, 87, 89, 90, 92, 93, 95, 97, 98, 99, 100, 104, 105, 107, 120]"
593,198,0,1,3,[ 127  144  593  718 1018 1057 1117 1130 1615 2099],1,10,"[6, 7, 11, 12, 23, 24, 27, 28, 30, 31, 33, 34, 35, 36, 38, 42, 43, 45, 46, 47, 49, 50, 52, 53, 54, 55, 56, 57, 58, 59, 60, 61, 64, 80, 81, 82, 83, 87, 89, 90, 92, 93, 95, 97, 98, 99, 100, 104, 105, 107, 120]"
144,7755,0,1,2,[ 127  144  593  718 1018 1057 1117 1130 1615 2099],1,10,"[6, 7, 11, 12, 23, 24, 27, 28, 30, 31, 33, 34, 35, 36, 38, 42, 43, 45, 46, 47, 49, 50, 52, 53, 54, 55, 56, 57, 58, 59, 60, 61, 64, 80, 81, 82, 83, 87, 89, 90, 92, 93, 95, 97, 98, 99, 100, 104, 105, 107, 120]"
593,11381,1,1,3,[ 127  144  593  718 1018 1057 1117 1130 1615 2099],1,10,"[6, 7, 11, 12, 23, 24, 27, 28, 30, 31, 33, 34, 35, 36, 38, 42, 43, 45, 46, 47, 49, 50, 52, 53, 54, 55, 56, 57, 58, 59, 60, 61, 64, 80, 81, 82, 83, 87, 89, 90, 92, 93, 95, 97, 98, 99, 100, 104, 105, 107, 120]"
1057,5533,0,1,6,[ 127  144  593  718 1018 1057 1117 1130 1615 2099],1,10,"[6, 7, 11, 12, 23, 24, 27, 28, 30, 31, 33, 34, 35, 36, 38, 42, 43, 45, 46, 47, 49, 50, 52, 53, 54, 55, 56, 57, 58, 59, 60, 61, 64, 80, 81, 82, 83, 87, 89, 90, 92, 93, 95, 97, 98, 99, 100, 104, 105, 107, 120]"
1615,14745,1,1,9,[ 127  144  593  718 1018 1057 1117 1130 1615 2099],1,10,"[6, 7, 11, 12, 23, 24, 27, 28, 30, 31, 33, 34, 35, 36, 38, 42, 43, 45, 46, 47, 49, 50, 52, 53, 54, 55, 56, 57, 58, 59, 60, 61, 64, 80, 81, 82, 83, 87, 89, 90, 92, 93, 95, 97, 98, 99, 100, 104, 105, 107, 120]"
1615,3004,0,1,9,[ 127  144  593  718 1018 1057 1117 1130 1615 2099],1,10,"[6, 7, 11, 12, 23, 24, 27, 28, 30, 31, 33, 34, 35, 36, 38, 42, 43, 45, 46, 47, 49, 50, 52, 53, 54, 55, 56, 57, 58, 59, 60, 61, 64, 80, 81, 82, 83, 87, 89, 90, 92, 93, 95, 97, 98, 99, 100, 104, 105, 107, 120]"
144,14815,1,1,2,[ 127  144  593  718 1018 1057 1117 1130 1615 2099],1,10,"[6, 7, 11, 12, 23, 24, 27, 28, 30, 31, 33, 34, 35, 36, 38, 42, 43, 45, 46, 47, 49, 50, 52, 53, 54, 55, 56, 57, 58, 59, 60, 61, 64, 80, 81, 82, 83, 87, 89, 90, 92, 93, 95, 97, 98, 99, 100, 104, 105, 107, 120]"
2099,14919,1,1,10,[ 127  144  593  718 1018 1057 1117 1130 1615 2099],1,10,"[6, 7, 11, 12, 23, 24, 27, 28, 30, 31, 33, 34, 35, 36, 38, 42, 43, 45, 46, 47, 49, 50, 52, 53, 54, 55, 56, 57, 58, 59, 60, 61, 64, 80, 81, 82, 83, 87, 89, 90, 92, 93, 95, 97, 98, 99, 100, 104, 105, 107, 120]"
1130,12910,0,1,8,[ 127  144  593  718 1018 1057 1117 1130 1615 2099],1,10,"[6, 7, 11, 12, 23, 24, 27, 28, 30, 31, 33, 34, 35, 36, 38, 42, 43, 45, 46, 47, 49, 50, 52, 53, 54, 55, 56, 57, 58, 59, 60, 61, 64, 80, 81, 82, 83, 87, 89, 90, 92, 93, 95, 97, 98, 99, 100, 104, 105, 107, 120]"
2099,10969,1,1,10,[ 127  144  593  718 1018 1057 1117 1130 1615 2099],1,10,"[6, 7, 11, 12, 23, 24, 27, 28, 30, 31, 33, 34, 35, 36, 38, 42, 43, 45, 46, 47, 49, 50, 52, 53, 54, 55, 56, 57, 58, 59, 60, 61, 64, 80, 81, 82, 83, 87, 89, 90, 92, 93, 95, 97, 98, 99, 100, 104, 105, 107, 120]"
144,8431,0,1,2,[ 127  144  593  718 1018 1057 1117 1130 1615 2099],1,10,"[6, 7, 11, 12, 23, 24, 27, 28, 30, 31, 33, 34, 35, 36, 38, 42, 43, 45, 46, 47, 49, 50, 52, 53, 54, 55, 56, 57, 58, 59, 60, 61, 64, 80, 81, 82, 83, 87, 89, 90, 92, 93, 95, 97, 98, 99, 100, 104, 105, 107, 120]"
144,4351,0,1,2,[ 127  144  593  718 1018 1057 1117 1130 1615 2099],1,10,"[6, 7, 11, 12, 23, 24, 27, 28, 30, 31, 33, 34, 35, 36, 38, 42, 43, 45, 46, 47, 49, 50, 52, 53, 54, 55, 56, 57, 58, 59, 60, 61, 64, 80, 81, 82, 83, 87, 89, 90, 92, 93, 95, 97, 98, 99, 100, 104, 105, 107, 120]"
